Authors,Title,Year,Link,Abstract,Author Keywords
"Niu J., Wang L., Guo J., Li F.",Development of single pebble benchmark EX. 1-2 & 1-3 model for IAEA UAM CRP with MOOSE,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105999547&partnerID=40&md5=2178d85f725a730abc7d5aa1afaafc55,"IAEA Coordinated Research Project (CRP) 131020 is a project aiming at doing uncertainty analysis in modelling (UAM) specifically on HTGR. As a part of this program, coupled benchmark for neutronics and thermo-hydraulics features of single pebble was defined and will be developed and evaluated. This paper used Multiphysics Object Oriented Simulation Environment (MOOSE) as basic framework to set up a single pebble model, which can give a numerical solution. This model concerns standalone thermo-hydraulic coupling, as well as a four-group neutron diffusion equation model. The agreement of numeric simulation results with analytic solution confirms the modeling with MOOSE. This model could simulate different kinds of steady and transient performance of local standalone thermo-hydraulic coupling. Also, neutron model could provide heat source for thermo-hydraulic coupling. With these performances, MOOSE has capability in HTGR fuel element thermal-hydraulic coupling simulation, and whole core neutron thermo-hydraulics simulation. Based on this work, further uncertainty analysis on the single pebble coupled neutronics and thermo-hydraulics model well be performed, and uncertainty analysis on whole core are in the plan. ? 2018 by PHYSOR 2018. All Rights Reserved.",Coupling; CRP; MOOSE; Single pebble model; Uncertainty
"Kim H., Kim W., Reitsma F., Strydom G., Lee D.",Uncertainty quantification of pebble bed reactor fuels using sampling method: Contribution of manufacturing parameters and cross section uncertainty,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105983818&partnerID=40&md5=63b003100c743815bafb095dc07471eb,"Uncertainty contribution on manufacturing factors and nuclear cross section in pebble bed nuclear fuel used in PBR250 of High Temperature Gas-cooled Reactor (HTGR) are quantified by the sampling method with the Monte Carlo within SCALE code system. The uncertainty quantification of various parameters embedded in PBR250 is under one of the framework of the IAEA Coordinate research project (CRP) on HTGR uncertainty analysis in modelling (UAM). Uncertainties of 17 manufacturing factors of pebble bed fuel are defined referring to ASTRA facility of Kurchatov institute in Russia, and correlations between manufacturing factors are considered according to manufacturing process of the pebble bed fuel. The SAMPLER module generates 1,000 sample inputs with perturbed input parameters given in KENO-VI input, and KENO-VI performs 1,000 Monte-Carlo simulations to obtain output distribution and its uncertainty which satisfies 95% confidence level with 4.2% upper and 4.6% lower limit of confidence interval. This paper describes the specification of the pebble bed model of IAEA UAM benchmark and presents uncertainty and sensitivity analysis (UA/SA) results on the effective multiplication factor due to manufacturing parameter uncertainties as well as cross section uncertainties. Uncertainty contribution due to manufacturing factor and cross section data to the effective multiplication factor is evaluated by 147 pcm and 707 pcm, respectively. ? 2018 by PHYSOR 2018. All Rights Reserved.",IAEA CRP; PBR250; SAMPLER; Uncertainty
"Bousquet J., Stoll U., Velkov K., Zwermann W., Wemple C., Simeonov T.",Nuclear data uncertainty propagation with HELIOS2 and XSUSA for LWR systems,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079706910&partnerID=40&md5=7d935acc234fc9598b31ece75017012d,"The sampling-based code XSUSA (""Cross Section Uncertainty and Sensitivity Analysis"") has been made available for uncertainty analyses with the lattice code HELIOS2. The paper gives an overview of the methods, and focusses on the validation of the implementation for LWR systems. This is done with a series of pin-cell (PWR, BWR, WER) criticality problems from the LWR-UAM benchmark phase I, and fuel assembly depletion calculations covering the typical range of LWR flux spectra (VVER and BWR with U02 and MOX fuel). Uncertainties of multiplication factors, few-group cross sections, and, for the depletion calculations, isotopic inventories were evaluated. Comparisons with results from the proven XSUSA/SCALE6.1 implementation were performed. For the uncertainty analyses with both XSUSA/SCALE6.1 and XSUSA/HELIOS2, the multi-group covariance data provided with SCALE6.1 were used. Generally, excellent agreement was obtained for all output quantities under consideration. This is also the case when using the broad-group library provided with HELIOS2, which allows very fast calculations. With this interface, HELIOS2 will provide the user with the capability to propagate uncertainties from the basic microscopic nuclear data to subsequent core simulations, and thus contribute to fulfill regulatory requirements for accompanying best-estimate calculations with uncertainties. Extensions for the use of arbitrary covariance data in multi-group structure, inclusion of uncertainties of delayed neutron data, sensitivity analyses, and validation for systems beyond LWR are planned. ? 2018 International Conference on Physics of Reactors, PHYSOR 2018: Reactor Physics Paving the Way Towards More Efficient Systems. All rights reserved.",HELIOS2; Random sampling; Uncertainty analysis; XSUSA
"Lozano-Diez A., Labrador B., de Benito D., Ramirez P., Toledano D.T.",DNN-based Embeddings for Speaker Diarization in the AuDIaS-UAM System for the Albayzin 2018 IberSPEECH-RTVE Evaluation,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077355234&doi=10.21437%2fIberSPEECH.2018-46&partnerID=40&md5=6984b98bbcb0d66384c25e663b0ad2d5,"This document describes the three systems submitted by the AuDIaS-UAMteam for the Albayzin 2018 IberSPEECH-RTVE speaker diarization evaluation. Two of our systems (primary and contrastive 1 submissions) are based on embeddings which are a fixed length representation of a given audio segment obtained from a deep neural network (DNN) trained for speaker classification. The third system (contrastive 2) uses the classical i-vector as representation of the audio segments. The resulting embeddings or i-vectors are then grouped using Agglomerative Hierarchical Clustering (AHC) in order to obtain the diarization labels. The new DNN-embedding approach for speaker diarization has obtained a remarkable performance over the Albayzin development dataset, similar to the performance achieved with the well-known i-vector approach. ? 4th International Conference, IberSPEECH 2018.",AHC; embeddings; i-vectors; speaker diarization
Bravo-Bergu?o D.,Design and testing of PhotoDetector covers for chain implosion prevention in Hyper-KamiokaNDE,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073728657&doi=10.22323%2f1.332.0058&partnerID=40&md5=9d5ad890db127c6ced740b8c0308b112,"The Hyper-Kamiokande (HK) experiment aims to address the most fundamental questions of particle physics today through its design as a multi-purpose water-?erenkov detector with a 40% photocathode coverage. Proper safeguards must be taken against improbable, but catastrophic events such as a chain implosion of thousands of photomultiplier tubes (PMTs). Here, we present the evolution and testing results of the stainless-steel UAM-Aratz HK PMT cover, also known under the informal designation of ""Spanish cover"". The design, modelization and testing phases carried out during 2017 and early 2018 have shown it to be a reliable low-cost alternative for large-scale PMT implosion protection in HK. Follow-on work will focus on weight reduction while maintaining its robustness and economicity. ? Copyright owned by the author(s) under the terms of the Creative Commons.",
"Diaz P.V., Yoon S.",A physics-based approach to Urban Air Mobility,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069479205&partnerID=40&md5=bd4d007adea6322e8bbb1d80b3e2ca43,"High-fidelity Computational Fluid Dynamics (CFD) simulations for multi-rotor vehicles have been carried out. The three-dimensional unsteady Navier-Stokes equations are solved on overset grids employing highorder accurate schemes, dual-time stepping, and a hybrid turbulence model using NASA's CFD code Overflow. The vehicles studied consist of small to medium sized drones, and bigger vehicles for future Urban Air Mobility (UAM) applications. The performances for different configurations and rotor mounting are calculated in hover and in forward flight. Understanding the complex flows and the interactions between rotors and with other elements will help design the future multi-rotor vehicles to be quieter, safer, and more efficient. Copyright ? 2018 by author(s).",
"Vascik P.D., John Hansman R., Dunn N.S.",Analysis of urban air mobility operational constraints,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068963655&doi=10.2514%2f1.D0120&partnerID=40&md5=0376c1af3382303f9c6c0d3a65f73745,"Urban air mobility (UAM) refers to a set of vehicles and operational concepts proposed to provide on-demand or scheduled air transportation services within a metropolitan area. This paper investigates potential operational constraints that could arise during the implementation or scale-up of a UAM system. Literature on helicopter passenger networks was reviewed to determine operational constraints experienced by prior services similar toUAM. A constraint analysis was applied to near-term UAM operations in Los Angeles, Boston, and Dallas to assess if the historical constraints persist, or if novel constraints have emerged. The three city cases represented geographically diverse implementation regions for UAM services. A notional door-to-door concept of operations was applied to 32 reference missions within the three city cases. The reference missions exhibited a variety of requirements in terms of flight distance, passenger volume, market type, population overflight, and air traffic congestion, among others. By reviewing ground and flight operations for each reference mission, eight operational constraints were identified that could limit UAM system growth potential or prohibit UAM services altogether. The three most stringent constraints concerned community acceptance of aircraft noise, takeoff and landing area availability, and air traffic control scalability. ? 2018 by Parker Vascik.",
"Geuther S., Capristan F., Kirk J., Erhard R.",A VTOL small unmanned aircraft system to expand payload capabilities,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060485596&partnerID=40&md5=da7540b63beb2d63977c4e8f8859d92c,"One of the goals of Unmanned Aerial Systems (UAS) is to increase the capabilities of flight vehicles while maintaining small airframes that are also lightweight. Private package delivery companies and government agencies have an interest in vehicles that have large payload to weight ratios; thus allowing to deliver heavy payloads. Currently, UAS configurations suffer from propulsive and aerodynamic limitations that decrease the payload weight and/or mission range. In order to decrease these limitations, the Kinetic and Potential Energy Alternation for Greater Lift Enhancement (KP EAGLE) concept provides a novel way to transport payloads that may be too heavy for vehicles in a similar weight class. The concept vehicle takes off vertically without the payload. It then performs a dive maneuver that transfers the gained potential energy into kinetic energy to pick up the payload. This concept does not require special equipment during takeoff or landing and provides a better payload to weight ratio than other conventional vehicles in the same weight class. ? 31st Congress of the International Council of the Aeronautical Sciences, ICAS 2018. All rights reserved.",Package Delivery; UAM; UAS Design; VTOL
"Vizcarra M.A., Guerrero L.F.","Sustainability of rammed earth building tradition in Tepeyahualco, Mexico",2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058116863&partnerID=40&md5=471595ecc371f9e70c939c91a009dd7a,"This text analyzes a building system that originated in the municipality of Tepeyahualco (in the State of Puebla, central Mexico) and used to make rammed earth walls. It describes the geographical and historical context and presents information from architectural and structural surveys along with testimonies of local craftsmen. These data have been verified in laboratory work at the Universidad Nacional Aut?noma de M?xico, UNAM (National Autonomous University of Mexico), and the Universidad Aut?noma Metropolitana-Xochimilco, UAM-X (Metropolitan Autonomous UniversityXochimilco); the initial results of which are presented in this paper, which also seeks to emphasize the cultural values of the technique and to explore its possible application in sustainable dwellings, as an alternative in satisfying the growing demand for housing in Mexico. ? 2018 Taylor & Francis Group, London.",
"Niu J., Wang L., Guo J., Li F.",Development of single pebble benchmark ex. I-2a for IAEA UAM CRP with MOOSE,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056189479&doi=10.1115%2fICONE26-82155&partnerID=40&md5=0d7622d24c3f79c09558dcc4818c0e4e,"Ex. I-2a is Uncertainty Analysis in Modelling (UAM) of stand-alone thermal-hydraulics in steady state. It belongs to IAEA Coordinated Research Project (CRP). In this paper, the work is divided into two steps. Firstly, a single pebble model is developed based on Multiphysics Object Oriented Simulation Environment (MOOSE). The model includes two regions: homogeneous fuel region and shell region. One physical field is concerned: solid temperature field. The field is solved in a Jacobian-free Newton-Krylov (JFNK) way in the MOOSE framework. Secondly, perturbation of thermal parameters is done. In this paper, helium coolant temperature, convective heat transfer coefficient, power density and solid conductivity are the main thermal parameters which are concerned. Different kinds of perturbation of thermal parameters are conducted. Thus, variation of temperature profile across the pebble, Doppler temperature, moderator temperature and maximum temperature could be got. Copyright ? 2018 ASME",CRP; MOOSE; Single pebble model; Uncertainty
"Santos M.J.Jim?nez-., Arenas M., Bastolla U.",Influence of mutation bias and hydrophobicity on the substitution rates and sequence entropies of protein evolution,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055045337&doi=10.7717%2fpeerj.5549&partnerID=40&md5=7142c72b0a36332bd6eb86ff79f3cefa,"The number of amino acids that occupy a given protein site during evolution reflects the selective constraints operating on the site. This evolutionary variability is strongly influenced by the structural properties of the site in the native structure, and it is quantified either through sequence entropy or through substitution rates. However, while the sequence entropy only depends on the equilibrium frequencies of the amino acids, the substitution rate also depends on the exchangeability matrix that describes mutations in the mathematical model of the substitution process. Here we apply two variants of a mathematical model of protein evolution with selection for protein stability, both against unfolding and against misfolding. Exploiting the approximation of independent sites, these models allow computing site-specific substitution processes that satisfy global constraints on folding stability. We find that site-specific substitution rates do not depend only on the selective constraints acting on the site, quantified through its sequence entropy. In fact, polar sites evolve faster than hydrophobic sites even for equal sequence entropy, as a consequence of the fact that polar amino acids are characterized by higher mutational exchangeability than hydrophobic ones. Accordingly, the model predicts that more polar proteins tend to evolve faster. Nevertheless, these results change if we compare proteins that evolve under different mutation biases, such as orthologous proteins in different bacterial genomes. In this case, the substitution rates are faster in genomes that evolve under mutational bias that favor hydrophobic amino acids by preferentially incorporating the nucleotide Thymine that is more frequent in hydrophobic codons. This appearingly contradictory result arises because buried sites occupied by hydrophobic amino acids are characterized by larger selective factors that largely amplify the substitution rate between hydrophobic amino acids, while the selective factors of exposed sites have a weaker effect. Thus, changes in the mutational bias produce deep effects on the biophysical properties of the protein (hydrophobicity) and on its evolutionary properties (sequence entropy and substitution rate) at the same time. The program Prot-evol that implements the two site-specific substitution processes is freely available at https://ub.cbm.uam.es/prot-fold-evol/prot-fold-evol-soft-main.php#Prot-Evol. ? Copyright 2018 Jim?nez-Santos et al.",Mutation bias; Stability-constrained protein evolution; Substitution rates
"D?az P.V., Yoon S., Theodore C.R.",High-fidelity computational aerodynamics of the elytron 4S UAV,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054544281&partnerID=40&md5=9776b1b63bf926c6f0010f291910f235,"High-fidelity Computational Fluid Dynamics (CFD) have been carried out for the Elytron 4S Unmanned Aerial Vehicle (UAV), also known as the converticopter ""proto12"". It is the scaled wind tunnel model of the Elytron 4S, an Urban Air Mobility (UAM) concept, a tilt-wing, box-wing rotorcraft capable of Vertical Take-Off and Landing (VTOL). The three-dimensional unsteady Navier-Stokes equations are solved on overset grids employing high-order accurate schemes, dual-time stepping, and a hybrid turbulence model using NASA's CFD code OVERFLOW. The Elytron 4S UAV has been simulated in airplane mode and in helicopter mode. ? Copyright 2018 by AHS International, Inc. All rights reserved.",
"Snyder C.A., Kohlman L.W.",Using liquid natural gas fuel to cryogenically cool and enhance a hybrid electric aircraft power system,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054493993&partnerID=40&md5=2fb981178fcb316b53b0ce729aa78617,"A previous system study identified significant increases in range and number of urban air mobility (UAM) missions by replacing the all battery power system of a notional UAM vehicle with an advanced diesel hybrid using conventional diesel or liquid natural gas (LNG) fuels (at constant vehicle design gross weight). Some benefits were realized using the LNG's cryogenic properties to reduce some electrical component losses and cooling requirements. Significant questions were raised concerning volume and thermal management considerations for all studied systems. The notional, baseline vehicle was a hybrid helicopter / airplane design capable of vertical take-off and landing (VTOL), balancing high cruise efficiency with reasonable hover capability. A subsequent power system assessment using the same notional vehicle and mission was performed that identified increased volume and power requirements for the active cooling required. The cooling airflow could also generate additional drag on the vehicle during operation. For the notional vehicle studied, the additional volume identified by the subsequent study would not affect vehicle mold line and therefore drag. However, the additional drag from cooling airflow and the power to circulate it as needed would impact power system and vehicle mission performance. Vehicle and mission models were updated and rerun. Updated results still indicated significant benefits in range and number of UAM missions, but reduced the benefit by 12-15%. Hold time for the hybrid systems also generally increased a few minutes because of reduced power available for charging from the power for required cooling flows. Vehicle weights, thermal loads, and cooling airflows from the updated analyses were similar to previous results. Copyright ? 2017 by AHS International, Inc. All rights reserved.",
"Patterson M.D., Antcliff K.R., Kohlman L.W.",A proposed approach to studying urban air mobility missions including an initial exploration of mission requirements,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054478333&partnerID=40&md5=e8f8ec6e1ecdc4a9ca565a8f0daa56ed,"Urban air mobility (UAM) is an emerging aviation market that seeks to revolutionize mobility around metropolitan areas via a safe, efficient, and accessible on-demand air transportation system for passengers and cargo. In this paper we describe our three-pronged approach to studying passenger-carrying UAM missions, and we detail the first phase of this approach, which consists of defining an initial set of requirements for multiple exemplar UAM missions. The development of these mission requirements provides justifiable assumptions that feed the second phase of the approach, which is performing aircraft conceptual design studies. Vehicle design is not included in this paper, but the work described here will define sizing missions for follow-on design and sizing studies. The aircraft that emerge from the design studies can then feed the third phase of our UAM analysis approach, which involves simulating an entire UAM network over a metropolitan area to study transportation-system level characteristics. Iteration between each of the three phases of the UAM analysis approach will be necessary to propagate lessons learned as our research progresses and as the UAM community coalesces on a more unified vision for UAM. Therefore, we anticipate that the mission requirements set forth in this paper will be modified over time as the urban air mobility concept matures. Copyright ? 2017 by AHS International, Inc. All rights reserved.",
"Zhang S., Geng Z., Zhang W., Yang X., Gao Y., Li L., Ma Y., Li Y.",Preparation and luminescent properties of mesoporous (SBA-15)-Eu2O3 nano materials,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053309219&doi=10.3233%2fMGC-180261&partnerID=40&md5=eaff5c552d66863dd006971e42392c6a,"The CH3-(SBA-15) and (SBA-15)-Eu2O3 host-gust nanocomposite materials were synthesized by post-synthesis method, ultrasonic synthesis method (UM) and ultrasonic assisted synthesis methods (UAM). The X-ray diffraction (XRD), infrared spectroscopy (IR), scanning electron microscopy (SEM), transmission electron microscope (TEM) analysis and nitrogen adsorption-desorption method were used to observe the structure, the surface morphology and the chemical composites of the prepared products. The luminescent properties, and the luminescent intensity of the samples were studied by excitation and emission spectra. The results showed that, for the (SBA-15)-Eu2O3 composite materials, the hexagonal pore structure of the SBA-15 molecular sieve was maintained. The luminescent intensity of the UM sample was about 6 times higher than that of the mechanical mixture of SBA-15 and nano-Eu2O3 (5wt ). The excitation spectrum intensity was 2 times higher than that of the mechanical mixture. ? 2018 - IOS Press and the authors. All rights reserved.",(SBA-15)-Eu2O3; Host-gust nanocomposite material; Luminescence; SBA-15 molecular sieve; Trimethyl chlorosilane
B?hler M.W.,Out of Africa: The 2018 OHADA arbitration and mediation law reform,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052628999&partnerID=40&md5=5ddf157546fbc2523f8c50c96721b38f,"Almost twenty years after it adopted the Uniform Act on Arbitration (UAA), the Organization for the Harmonization of Business Law in Africa (OHADA) revised its UAA and adopted a new Uniform Act on Mediation (UAM), along with a fresh set of arbitration rules of the Common Court of Justice and Arbitration in Abidjan (the 'CCJA Rules'). These three texts were revised with the assistance of an external consultant, the author of this article. Among other changes, the 2018 UAA has provided arbitral tribunals with an express power to determine whether compulsory pre-arbitral steps (such as mandatory mediation) have been complied with, and to suspend the arbitration until such requirements have been met. It has also fixed strict time limits for local judges asked to act in support of arbitration. This article further questions whether the few limited improvements to the CCJA Rules will positively impact the future of the CCJA's arbitration centre, given its very low caseload. With the 2018 UAM, a solid legal platform for the use of mediation in the region is now in place. The training of mediators and arbitrators, and their ability to carry out both the acts and rules in an efficient manner and effectively coexist with the judiciary, remain major challenges for the region. ? 2018 Kluwer Law International BV, The Netherlands.",
"Wei L., Justin C.Y., Briceno S.I., Mavris D.",Door-to-door travel time comparative assessment for conventional transportation methods and short takeoff and landing on demand mobility concepts,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051670472&doi=10.2514%2f6.2018-3055&partnerID=40&md5=b34aa12ed91a1f8795ee45a7cb7f5c28,"The increasing population and increasing sprawl of urban centers worldwide has created new challenges for urban and suburban mobility. Traffic congestion in leading metro areas is increasing and leading to significant increases in commuting time and pollution. This leads to a renewed interest in Urban Air Mobility (UAM) concepts of operations to improve efficiency and mitigate some of these concerns. Vertical Takeoff and Landing (VTOL) aircraft have been investigated extensively, but suffer from shortcomings related to rotor noise and overall vehicle energy efficiency. Short Take Off and Landing (STOL) aircraft present a unique capability to overcome some of these shortcomings, provided a viable concept of operations leading to tangible benefits to customers can be constructed. The objective of this research is to generate a parametric environment to analyze the door-to-door travel time for several origin and destination (O&D) pairs within an urban and suburban environment. Travel times are then compared for two modes of transportations: personal cars and a mix of ground ridesharing and air transportation using STOL aircraft. The sensitivity of the door-to-door travel time to airpark geo-density and various vehicle performance attributes is assessed to help derive requirements for future concepts of operations featuring STOL aircraft. Promising results are obtained and indicate that for these operations must target ground commutes in excess of 45 min and use vehicles able to take off from runways of 500ft while cruising at speeds over 160kts. ? 2018, American Institute of Aeronautics and Astronautics Inc, AIAA. All rights reserved.",
"Cotton W.B., Wing D.J.",Airborne trajectory management for urban air mobility,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051668647&doi=10.2514%2f6.2018-3674&partnerID=40&md5=e118c470b050698156c89518b315c2a3,"Urban Air Mobility (UAM) has captured the imagination of the public and the aviation industry for someday soon moving people and goods through and around metropolitan areas using Unmanned Aircraft Systems (UAS) that are electrically powered, environmentally friendly, and autonomously operated. Significant investment and rapid development of vehicles for this activity is taking place, with package delivery services already beginning in some areas. However, the ability to manage thousands of these vehicles safely in a congested urban area presents a challenge unprecedented in air traffic management. Initial studies of this problem led by NASA under the UAS Traffic Management (UTM) initiative have primarily focused on geo-fencing and centralized reservation of airspace for individual flights. This paper proposes an extension of UTM using a de-centralized approach employing airborne surveillance, self-separation, and a minimized ¡°design separation¡± approach to permit the optimization and safety of each flight in very high traffic densities and close proximities. The concept employs Airborne Trajectory Management (ABTM) principles and a novel new concept for variable separation criteria to manage the angular velocity of a passing vehicle, thus eliminating the ""startle factor"" and perceived hazard of very close operations. ABTM also accomplishes most of the services required for safe planning and execution of normal flights and recovery from abnormal or emergency operations while accommodating conventional piloted flights using the current air traffic control paradigm. The environment for UAM operations is described along with the proposed means for autonomous, tactical separation of the vehicles. Sample geometries of traffic conflicts and resolutions are shown and the airspace definitions, rules for flight within them, and additions and exemptions to the rules for these flights are listed and explained. ? 2018, American Institute of Aeronautics and Astronautics Inc, AIAA. All rights reserved.",
"Courtin C., Burton M.J., Butler P., Yu A., Vascik P.D., Hansman R.J.",Feasibility study of short takeoff and landing urban air mobility vehicles using geometric programming,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051662965&doi=10.2514%2f6.2018-4151&partnerID=40&md5=db1f3bfe988cb8292fa3b5b04e9f1f64,"Electric Short Takeoff and Landing (eSTOL) vehicles are proposed as a path towards implementing an Urban Air Mobility (UAM) network that reduces critical vehicle certification risks and offers advantages in vehicle performance compared to the widely proposed Electric Vertical Takeoff and Landing (eVTOL) aircraft. An overview is given of the system constraints and key enabling technologies that must be incorporated into the design of the vehicle. The tradeoffs between vehicle performance and runway length are investigated using geometric programming, a robust optimization framework. Runway lengths as short as 100-300 ft are shown to be feasible, depending on the level of technology and the desired cruise speed. The tradeoffs between runway length and the potential to build new infrastructure in urban centers are investigated using Boston as a representative case study. The placement of some runways up to 600ft is shown to be possible in the urban center, with a significant increase in the number of potential locations for runways shorter than 300ft. Key challenges and risks to implementation are discussed. ? 2018, American Institute of Aeronautics and Astronautics Inc, AIAA. All rights reserved.",
"Robinson J.N., Sokollek M.-D., Justin C.Y., Mavris D.N.",Development of a methodology for parametric analysis of stol airpark geo-density,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051661325&doi=10.2514%2f6.2018-3054&partnerID=40&md5=eba26642a516669dcfd9aa032f127126,"Vehicles designed for urban air mobility (UAM) or on-demand mobility (ODM) applications typically adopt an architecture enabling vertical takeoff and landing (VTOL) capabilities. UAM or ODM systems featuring these capabilities typically have a smaller ground footprint but are subject to a number of performance compromises that make sizing and optimizing the vehicles more challenging. These design challenges can be further compounded when additional environmental considerations are taken into account and in particular if electric propulsion is considered. Alternative architectures such as short takeoff and landing (STOL) and super-short takeoff and landing (SSTOL) vehicles are thus investigated because they present possible advantages in terms of energy efficiency, overall vehicle performance, and noise footprint. However, the larger ground footprint of the infrastructure necessary to operate these systems means that these systems may be more difficult to integrate into a urban and suburban environment. One objective of this research is to estimate the geo-density of airparks suitable for STOL and SSTOL operations based on vehicle performance and ground footprint parameters. In turn, this helps establish requirements for the field performances of STOL and SSTOL vehicles to be considered for ODM and UAM applications. This research proposes and interactive and parametric design and trade-off analysis environment to help decision makers assess the suitability of candidate cities for STOL and SSTOL operations. Preliminary results for the Miami metropolitan area show that an average airpark geo-density of 1.66 airparks per square mile can be achieved with a 300 foot long runway. ? 2018, American Institute of Aeronautics and Astronautics Inc, AIAA. All rights reserved.",
"Kohlman L.W., Patterson M.D.",System-level urban air mobility transportation modeling and determination of energy-related constraints,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051650825&doi=10.2514%2f6.2018-3677&partnerID=40&md5=02caffa3561bd1ad72f6c685d7f3e622,"In this paper, we describe a transportation system-level model of an urban air mobility (UAM) network over a single metropolitan area. This model provides the ability to assess many parameters, including the number of vehicles needed in the system to meet demand, the number of vehicles airborne at any given time, and the length of time vehicles may have to loiter before a landing pad becomes available. We focus our initial studies with the model on exploring the UAM system-level implications of different energy storage systems on UAM vehicles. Specifically, we compare fully-battery-electric vehicles to vehicles with multiple hybrid-electric powertrains, which consist of different energy conversion systems (i.e., engines and fuel cells) and fuels. The transportation system-level model provides insight into vertiport ground infrastructure requirements, such as the number of recharging or refueling stations and the impact of various vehicle powertrains on these requirements. Ultimately, results indicate that the use of liquefied natural gas (LNG) as a fuel in a hybrid solid oxide fuel cell-battery-turbine system can result in a vehicle power system that provides lower operating costs, reduced carbon dioxide emissions, and lower power system weights than pure batteryelectric solutions at the same power level while also having fewer infrastructure integration issues. Additionally, a hybrid internal combustion engine-generator-battery solution fueled with LNG provides a near-equivalent energy cost solution to pure battery-electric power systems at the same power level, but at a much lower system mass. Consequently, this hybrid architecture is expected to provide advantages for sized vehicles over other power system types. ? 2018, American Institute of Aeronautics and Astronautics Inc, AIAA. All rights reserved.",
"Rothfeld R.L., Balac M., Ploetner K.O., Antoniou C.",Agent-based simulation of urban air mobility,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051650313&doi=10.2514%2f6.2018-3891&partnerID=40&md5=d7473af2b5f7841c0aaea243022276ea,"While a new generation of electric Vertical Take-off and Landing (eVTOL) or Personal Air Vehicles (PAV) projects receive much attention, little research is available on modeling their integration into urban transport systems. An early methodology of the Urban Air Mobility (UAM) extension for the multi-agent transport simulation, MATSim, is being presented, which enables first analyses of system-wide urban transport performance considering the effects of variations in VTOL vehicle properties and dedicated VTOL infrastructure placement. ? 2018, American Institute of Aeronautics and Astronautics Inc, AIAA. All rights reserved.",
Lowry M.R.,Towards high density urban air mobility,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051646637&doi=10.2514%2f6.2018-3667&partnerID=40&md5=c8fc4f4476b7611e58ffe9a9630ac2e5,"A candidate architecture is presented for high density urban air mobility (UAM) operations that elevates a significant portion of urban traffic from surface automobile to aircraft operating below 4,000 feet. This conceptual architecture is targeted towards the years 2030 and beyond. The architecture is an exploration of airspace features and air traffic control requirements that would need to be satisfied in order to enable orders of magnitude increases in aircraft operations. High density requires channelization of high-throughput portions of the airspace to manage pair-wise conflicts. This leads to the requirement to merge different streams of traffic without leading to congestion. Three-dimensional airspace provides an extra degree of freedom for merging that is not readily available for surface traffic, the paper describes algorithms and simulation results. Ascent and descent need to be accommodated in order for traffic to reach different channels, without requiring large volumes of airspace. An airspace construct ? elevators ? is described that minimizes the volume needed for ascent/descent, and thus maximizes the volume that can be devoted to high-throughput channelized traffic. The overall architecture is balanced in terms of throughput between vertiports, local traffic, elevators, and high throughput channels. ? 2018, American Institute of Aeronautics and Astronautics Inc, AIAA. All rights reserved.",
