Authors,Title,Year,Link,Abstract,Author Keywords
"Morovatdar A., Palassi M., Beizaei M.","Evaluation of the Efficiency of the Umbrella Arch Method in Urban Tunneling Subjected to Adjacent Surcharge Loads",2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081983935&partnerID=40&md5=6e10408711d98989b3470361e32ef18c","Since urban tunnels constructed in the weak ground at shallow depth are highly sensitive to the stress level, surcharge loads resulting from adjacent buildings can dramatically increase the induced stresses and settlements, and even failure of the buildings can take place. In this study, utilizing three-dimensional finite element models, the efficiency of the umbrella arch method (UAM) on stabilizing the tunnels subjected to the surcharge loading is investigated. The analysis considers the actual field conditions of implementing the UAM and the primary supporting system. For the surcharge loads applied in this study, the analysis results showed that using the UAM can efficiently control the tunnel crown and ground surface settlements by at least 48% and 33%, respectively. Consequently, reinforcing the tunnels using UAM is one of the effective ways to overcome the severe conditions, in terms of safety and stability, in urban tunneling under existing adjacent buildings. © 2020 American Society of Civil Engineers.",
"Yang J., Collins B., Stimpson S.","Fuel performance uncertainty due to manufacturing tolerances",2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081082800&partnerID=40&md5=ec0fea3223c397375fe30b4be4d51c92","Fuel manufacturing uncertainties are important in light water reactor (LWR) design and safety analysis. The Consortium for Advanced Simulation of Light Water Reactors (CASL) is developing the Virtual Environment for Reactor Applications (VERA) to perform high-fidelity multiphysics simulations of commercial nuclear reactors. This paper focuses on our recent development efforts in VERA to understand the impact of manufacturing uncertainties in fuel characteristics on power distribution, peaking, and margin. To demonstrate these capabilities, a 3D Three Mile Island Unit 1 (TMI-1) assembly model from the Organisation for Economic Co-operation and Development (OECD) Nuclear Energy Agency (NEA) uncertainty analysis in modeling (UAM) benchmark was selected to quantify uncertainties at the assembly level. The impact of fuel mass and 10B manufacturing uncertainties was studied in this paper. The MPACT output uncertainties in radial and axial power distributions are further propagated into BISON fuel performance calculations. This will allow for evaluation of the impact of manufacture uncertainties on the limiting fuel rod identifications and various limiting fuel performance characteristics such as the maximum centerline fuel temperature, thermal expansion, fuel-clad contacting, etc. Understanding the impact of these uncertainties can help provide a better estimate of the required margin to safely account for manufacturing variability. Copyright © GLOBAL 2019 - International Nuclear Fuel Cycle Conference and TOP FUEL 2019 - Light Water Reactor Fuel Performance Conference.All rights reserved.",
"Said G., King D.","Implementing Narrative Exposure Therapy for unaccompanied asylum-seeking minors with post-traumatic stress disorder: A pilot feasibility report",2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069875853&doi=10.1177%2f1359104519864123&partnerID=40&md5=956f88d99a5698d92e4eb5a244b9c612","There are high rates of post-traumatic stress disorder (PTSD) in unaccompanied asylum-seeking minors (UAM) and there is a requirement for feasible, acceptable and evidence-based treatments. Narrative Exposure Therapy (NET) is a short-term treatment for PTSD following multiple traumatic events. This article aims to examine the applicability of NET for UAM in routine clinical practice and to provide preliminary feasibility, acceptability and effectiveness data. The participants were four UAM receiving NET within a dedicated child and adolescent mental health service for refugee children. Semi-structured interviews were conducted to understand the acceptability of this approach and standardised measures of PTSD were used to provide preliminary data regarding the effectiveness of NET for these clients. The clients attended NET consistently with few missed appointments. At post-treatment, two clients’ symptom scores were below the clinical cut-off for PTSD and all three clients who completed NET met reliable improvement criteria. The clients reported improvements in functional outcomes and mentioned that they would encourage other young people with similar difficulties to engage in NET. This study was limited by the small sample size and naturalistic time limitations in clinicians’ contracts. This article highlights that it is possible to implement NET within routine clinical practice and observed improvements in PTSD symptoms and functional outcomes for UAM. © The Author(s) 2019.","Adolescence; evidence-based practice; looked-after children; Narrative Exposure Therapy; post-traumatic stress disorder; refugee children; unaccompanied asylum-seeking minors"
"Gushelmi, Mohd Zin A.","Transparent Encryption Technique for Trusted Computing",2019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077815440&doi=10.1088%2f1742-6596%2f1339%2f1%2f012011&partnerID=40&md5=eb7742f23ec3562b15ccf77ee61272c2","Trusted computing is a technology that has been developed to make a computer safer and more trustworthy. The main purpose of trusted computing is to ensure that only authorized user will be able to use and access information stored inside the computer. Although the current trusted computing technology is capable of providing the level of trustworthiness required, it is still subjected to physical attack. In order to solve this problem, the TPM-UAM model has been proposed. However, in order to provide better protection, it is important that data inside the computer to be encrypted whenever it is not used and decrypted whenever it needs to be used. A number of encryption techniques are available such as RSA, AES, DES/3DES, Twofish, Blowfish, IDEA, SEAL, RC4. However, time taken for encrypting and decrypting data by using these techniques is huge. This paper describes a research work that is currently undertaken in order to develop a new encryption mechanism that can provide very fast and transparent encryption and decryption services for trusted computers. © Published under licence by IOP Publishing Ltd.",
"Zeng K., Hou J., Ivanov K., Jessee M.A.","Uncertainty Quantification and Propagation of Multiphysics Simulation of the Pressurized Water Reactor Core",2019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063535885&doi=10.1080%2f00295450.2019.1580533&partnerID=40&md5=ad959b3c8a857b800f969c80e8e33e1e","In recent years, the demand to provide best-estimate predictions with confident bounds is increasing for the nuclear reactor performance and safety analysis. The Organisation for Economic Co-operation and Development Nuclear Energy Agency has been developing an international benchmark of the light water reactor (LWR) uncertainty analysis in modeling (UAM) for the examination of uncertainty quantification and propagation methodologies with various modeling and simulation code systems. The objective of the present work is to develop an uncertainty propagation mechanism based on the stochastic sampling method by taking into account the uncertainties of both basic nuclear data and fuel modeling parameters in the simulation of pressurized water reactors (PWRs) that can be incorporated in the conventional LWR simulation approach. More specifically, the Three Mile Island Unit 1–related exercises from the LWR-UAM benchmark have been modeled using the coupled TRACE/PARCS code system in the three-dimensional core representation. The input uncertainties of the neutronics simulation include few-group cross sections and kinetics parameters generated using the Sampler/Polaris sequence of SCALE 6.2.1. Several heat transfer–related variables for the fuel modeling were considered as sources of input uncertainty of the thermal-hydraulics simulations, including the thermal conductivity of fuel and cladding, fuel heat capacity, and the gap conductance. Dakota was used to sample input parameters of the coupled code system and to perform the uncertainty analysis. Two types of simulations were conducted: steady-state calculation at hot full-power condition and transient scenario initiated by the spatially asymmetric rod ejection accident. Quantities of interest for the steady-state calculation, including core multiplication factor and power peaking factors, were calculated with associated uncertainties. For transient calculations, best-estimate plus uncertainty results of the time evolution of core reactivity, core power, and peak fuel temperature were generated and analyzed. The Wilks’ formula was used to determine the necessary sample size to achieve a 95% confidence of the 95% limit of output quantities of interest. Although the uncertainty propagation and quantification method presented in this paper was developed for PWRs, it could be in general applicable to the multiphysics uncertainty quantification of other types of LWR cores. © 2019, © 2019 American Nuclear Society.","multiphysics simulation; PWR; rod ejection accident; stochastic sampling; Uncertainty quantification"
"Lerro A., Brandl A., Battipede M., Gili P.","Preliminary design of a model-free synthetic sensor for aerodynamic angle estimation for commercial aviation",2019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075431919&doi=10.3390%2fs19235133&partnerID=40&md5=abd7a5edf14b2cbfb55945c01348ba47","Heterogeneity of the small aircraft category (e.g., small air transport (SAT), urban air mobility (UAM), unmanned aircraft system (UAS)), modern avionic solution (e.g., fly-by-wire (FBW)) and reduced aircraft (A/C) size require more compact, integrated, digital and modular air data system (ADS) able to measure data from the external environment. The MIDAS project, funded in the frame of the Clean Sky 2 program, aims to satisfy those recent requirements with an ADS certified for commercial applications. The main pillar lays on a smart fusion between COTS solutions and analytical sensors (patented technology) for the identification of the aerodynamic angles. The identification involves both flight dynamic relationships and data-driven state observer(s) based on neural techniques, which are deterministic once the training is completed. As this project will bring analytical sensors on board of civil aircraft as part of a redundant system for the very first time, design activities documented in this work have a particular focus on airworthiness certification aspects. At this maturity level, simulated data are used, real flight test data will be used in the next stages. Data collection is described both for the training and test aspects. Training maneuvers are defined aiming to excite all dynamic modes, whereas test maneuvers are collected aiming to validate results independently from the training set and all autopilot configurations. Results demonstrate that an alternate solution is possible enabling significant savings in terms of computational effort and lines of codes but they show, at the same time, that a better training strategy may be beneficial to cope with the new neural network architecture. © 2019 by the authors. Licensee MDPI, Basel, Switzerland.","Air data system; Analytical redundancy; Avionics; Flight dynamics; Neural network; State observer; Synthetic sensor; Virtual sensor"
"Ortu C.","Saps-speak: The language of the South African police in the post-apartheid era",2019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078611582&partnerID=40&md5=cef099676d87527f2e53dee50a2d4f97","This article analyses a corpus of internal documents of the South African Police Service (SAPS) in the years after the end of the Apartheid regime (1997-2012) in order to offer an insight into the culture of the organisation through linguistic evidence. The linguistic evidence is operationalised in: choice of language used (SA has 11 official languages), genre characteristics and genre integrity (Bhatia, 2015; Bhatia, 2008; Fairclough, 2003; Leeuwen, 1993; Martin & Rose, 2003) intertextuality (Bakhtin, 1986; Fairclough, 1992, 2003; Voloshinov, 1973) and its meaning for the representation of voices in the corpus and, finally ideational metafunction (Halliday & Matthiessen, 2004). The corpus has been tagged and studied through the UAM corpus tool (O’Donnel, 2012), which allows quantitative as well as qualitative analysis according to systemic-functional grammar. The linguistic findings are interpreted according to the different trends in political science and anthropology on the issue of police operations in the neoliberal context. © 2019 IJLS.","Discourse studies; Genre studies; Professional practices; Public order policing; South Africa"
"Balac M., Rothfeld R.L., Horl S.","The Prospects of on-demand Urban Air Mobility in Zurich, Switzerland",2019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076815904&doi=10.1109%2fITSC.2019.8916972&partnerID=40&md5=ab29079cc444add5250ef8690f9dc065","Urban Air Mobility (UAM) is a novel concept based on the use of Vertical Takeoff and Landing vehicles for aerial transportation of people in urban settings. It can, potentially, disrupt the way people move today. The factors and impact of demand drivers for UAM, are, however, largely unknown. Therefore, the goal of this study is to present a methodology to investigate demand for UAM using an agent-based approach.The methodology presented is used successfully to investigate UAM demand for a case study of Zurich, Switzerland, in showing demand sensitivity to various technological and operational parameters. This should provide a backbone for future research in other urban areas around the world and operational optimization of the UAM services. © 2019 IEEE.",
"Bijjahalli S., Sabatini R., Gardi A.","GNSS performance modelling and augmentation for urban air mobility",2019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072760276&doi=10.3390%2fs19194209&partnerID=40&md5=f1a9c086912480b0563c5bedda0752a5","One of the primary challenges facing Urban Air Mobility (UAM) and the safe integration of Unmanned Aircraft Systems (UAS) in the urban airspace is the availability of robust, reliable navigation and Sense-and-Avoid (SAA) systems. Global Navigation Satellite Systems (GNSS) are typically the primary source of positioning for most air and ground vehicles and for a growing number of UAS applications; however, their performance is frequently inadequate in such challenging environments. This paper performs a comprehensive analysis of GNSS performance for UAS operations with a focus on failure modes in urban environments. Based on the analysis, a guidance strategy is developed which accounts for the influence of urban structures on GNSS performance. A simulation case study representative of UAS operations in urban environments is conducted to assess the validity of the proposed approach. Results show improved accuracy (approximately 25%) and availability when compared against a conventional minimum-distance guidance strategy. © 2019 by the authors. Licensee MDPI, Basel, Switzerland.","Error analysis; Global navigation satellite system; UAS traffic management; Urban air mobility"
"Sampson J.B., Lee B.H., Koka R., Chima A.M., Jackson E.V., Ogbuagu O.O., Tran T.P., Rosen M.A.","Human Factors Evaluation of the Universal Anaesthesia Machine: Assessing Equipment with High-Fidelity Simulation Prior to Deployment in a Resource-Constrained Environment",2019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065235055&doi=10.1016%2fj.jnma.2019.03.005&partnerID=40&md5=f6f4dfac83ff7bb4692fe9c52a298f6e","Background: Anesthesia providers in low- and middle-income countries face many challenges, including poor availability of functioning equipment designed to meet their environmental, organizational, and resource constraints. These are serious global health disparities which threaten access to care and patient safety for those who receive surgical care. In this study, we conducted a simulation-based human factors analysis of the Universal Anaesthesia Machine (UAM®), a device designed to support anesthesia providers in austere medical settings. Our team anticipated the introduction of the UAM® to the two major referral hospitals in Freetown, Sierra Leone. A prior observational study had identified these two hospitals as having environmental conditions consistent with an austere environment: an unstable electrical grid, as well as limited access to compressed oxygen, biomedical support, and consumables. Although the Baltimore simulation environment cannot reproduce all of the challenges present in a resource-constrained environment such as Sierra Leone, the major impediments to standard anesthesia machine functionality and human factors-associated use can be reproduced with the use of high-fidelity simulation. Using anesthesia care providers who have limited UAM® familiarity, this study allowed for the examination of machine-user issues in a controlled environment in preparation for further field studies concerning equipment introduction, training and device deployment in Sierra Leone. The goals of this study were: 1. to assess the usability of the UAM® (machine-user interface, simulated patient use, symbology, etc.) across different provider user groups during simulation of use in scenarios depicting routine use in healthy patients, use in clinically challenging patients and use in environmentally-challenging scenarios in a controlled setting devoid of patient risk, and 2. To gather feedback on available UAM manuals and cognitive aides and UAM usability issues in order to guide development of curricula for training providers on use of the UAM® in the intended austere clinical environments. Methods: Residents, fellows, attending physician anesthesiologists, student nurse anesthetists, and nurse anesthetists participated in a variety of simulations involving the Universal Anaesthesia Machine® at the Johns Hopkins Medicine Simulation Center between September 2012 and July 2013. Data collected included participant demographics, performance during simulation scenarios captured with critical action checklists, workload ratings captured with the National Aeronautics and Space Administration Task Load Index (NASA TLX), and participant reactions to UAM® use captured through a post-session survey and semi-structured usability debriefing. The scenarios were: 1. normal use (machine check, induction, and maintenance of an uneventful case), 2. use in a challenging clinical condition (acute onset of bronchospasm) and 3.use in an adverse environmental event (power failure). Critical action checklists and workload ratings were analyzed by Analysis of Covariance (ANCOVA) to control for participant demographics. Usability debriefings were analyzed qualitatively. Results: Thirty-five anesthesia providers participated in the study. Overall participant ratings, observations of performance in simulation scenarios, and usability debriefings indicated a high level of usability for the UAM®. Mean participant ratings were high for ease of use (5.4 ± 0.96) and clarity of instruction (6.2 ± 0.87) on a 7-point scale in which higher ratings indicate more positive perceptions. After adjusting for clinical experience, workload ratings were significantly higher in the bronchospasm scenario than in the normal/routine use (P = 0.046; 95% CI, 0.33–34.7) or power failure scenarios (P = 0.012; 95% CI, 5.24–37.9). Thirty-two specific usability issues were identified and grouped into five themes: device design and labeling, machine use during simulation scenarios, user-anticipated errors or hazards, curriculum issues, and overall impressions of the UAM®. Conclusions: The UAM® design addresses many of the key challenges facing anesthesia providers in resource-constrained settings. The simulation-based human factors evaluation described here successfully identified opportunities for continued refinement of the initial device design as well as issues to be addressed in future curricula and cognitive aides. © 2019 National Medical Association","Africa; Anesthesia; Global health; Human factors; Simulation training"
"Wang X., El-Said M.","Technology acceptance model revisited: Toward a framework of integrated information technology evaluation model",2019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073613965&doi=10.1145%2f3349266.3351379&partnerID=40&md5=9f2e1b2ffa169d44f1ac99602486be11","We propose a framework of an integrated model that can be used to quantitatively assess and compare IT products, information technologies and IT solutions. We assume that the adoption of a technology by an institute is affected by the willingness of a user to use it, the total cost to adopt it and the environmental effect of its operation. This framework, known as ACE index model or User Adoption Model (UAM), integrates the index of user acceptance, the index of total cost and the index of environmental effect. Ways to estimate these indices are outlined. Approaches to aggregating these indices are discussed along with their advantages and drawbacks. © 2019 Copyright held by the owner/author(s).","Integration; IT product assessment; User Adoption Model"
"Xu X., Nesi H.","Evaluation in research article introductions: A comparison of the strategies used by Chinese and British authors",2019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073030281&doi=10.1515%2ftext-2019-2046&partnerID=40&md5=5174fdba37fd7b5dd8c7a0c95d006a11","This article investigates differences in evaluative style in introductions to research articles written by scholars from China and Britain. A corpus of 30 research article introductions in applied linguistics was analysed in terms of Appraisal Theory and genre analysis, using the UAM Corpus Tool. Findings from this analysis suggest that both the Chinese and the British authors were aware of the need to argue for their own opinions and maintain good relationships with their readers. However, the Chinese writers made more categorical assertions, supported by lists of references to prior studies, while the British writers were more likely to acknowledge the existence of alternative views within the research community, and were more explicit about their own attitudes towards the research topic, prior studies, and their own work. The findings, and the illustrative examples, can inform the design of programmes to help novice researchers publish internationally, and might also usefully raise the awareness of journal article reviewers and editors regarding cultural variation in approaches to stance-taking. © 2019 Walter de Gruyter GmbH, Berlin/Boston.","applied linguistics; Appraisal; culture; evaluation; genre; research article; stance"
"Mendoza-Flores R., Quintero-Ramírez R., Ortiz I.","The carbon footprint of a public university campus in Mexico City",2019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071709778&doi=10.1080%2f17583004.2019.1642042&partnerID=40&md5=80fe75edabfa2a1ce12b6db483a79357","The Cuajimalpa campus of the Autonomous Metropolitan University (UAM) is located in the western region of Mexico City. In 2016, its global average population (students, faculty and staff) was around 2750 people. Campus policies include sustainability as one of its main aims. To evaluate and eventually reduce the environmental impact of the campus, its greenhouse gas (GHG) inventory was assessed and the carbon footprint was calculated, using the GHG protocol (GHGP): Scope 1: direct GHG emissions; Scope 2: indirect GHG emissions; and Scope 3: other indirect GHG emissions, on a calendar year basis. Scope 1 includes mobile and stationary sources and leakage of refrigerants; Scope 2 includes electrical energy usage; Scope 3 includes consumption of paper, food, water, gases, cleaning products, solvents, wastewater treatment, municipal and hazardous wastes and academic travel. In 2016, the campus produced around 3000 tons of CO2 equivalent, with Scope 1, 2 and 3 accounting for 4%, 24% and 72%, respectively. Emissions analysis by activity indicated 51% for commuting; 24% for electricity usage; 14% for academic travel; 11% for other activities. The inventory will aid the establishment of policies for reduction and mitigation of GHG, resulting in environmental and potential economic benefits. © 2019, © 2019 Informa UK Limited, trading as Taylor & Francis Group.","Carbon accounting; carbon footprint; climate change; greenhouse gas inventory; university"
"Ancel E., Helsel T., Heinich C.M.","Ground Risk Assessment Service Provider (GRASP) Development Effort as a Supplemental Data Service Provider (SDSP) for Urban Unmanned Aircraft System (UAS) Operations",2019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084763047&doi=10.1109%2fDASC43569.2019.9081659&partnerID=40&md5=4b0ef9df98f45c8f9c41ae564d8b9196","NASA's Unmanned Aircraft System (UAS) Traffic Management (UTM) project aims to enable the integration of new aviation paradigms such as Unmanned Aircraft Systems (UAS) while providing the necessary infrastructure for future concepts such as On-Demand Mobility (ODM) and Urban Air Mobility (UAM) operations in the National Airspace System (NAS). In order to do so, the UTM project has developed an architecture to allow communication among UAS operators, UAS Service Suppliers (USS), Air Navigation Service Providers (ANSP), and the public. As part of this framework, the Supplemental Data Service Providers (SDSP) are envisioned as model and/or data based services that disseminate essential or enhanced information to ensure safe operations within low-altitude airspace. These services include terrain and obstacle data, specialized weather data, surveillance, constraint information, risk monitoring, etc. This paper highlights the development efforts of a non-participant casualty risk assessment SDSP called Ground Risk Assessment Service Provider (GRASP) which assists operators with pre-flight planning. GRASP is based on the previously introduced UTM Risk Assessment Framework (URAF) and allows UAS operators to simulate and visualize potential non-participant casualty risks associated with their proposed flight. The risk assessment capability also allows operators to revise their flight plans if the casualty risks are determined to be above acceptable thresholds. GRASP is configured to account for future improvements including servicing airborne aircraft as part of NASA's System-Wide Safety (SWS) project. © 2019 IEEE.","casualty risk; unmanned aircraft systems"
"Keeler J.N., Verma S.A., Edwards T.","Investigation of Communications Involved in Near-term UAM Operations",2019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084760130&doi=10.1109%2fDASC43569.2019.9081682&partnerID=40&md5=7b7e7e8ec2ae5f3e2e122c3e3b713623","The present research explored whether the implementation of a letter of agreement (LOA), or pre-established written terms of engagement, would reduce controller communication associated workload in a HITL study simulating a near-term UAM infrastructure with varying traffic levels. Current helicopter routes, including modified versions, and communication procedures were outlined in the LOA. Time spent communicating was reduced under both conditions featuring a LOA, for current and modified routes, compared to present day procedures without a LOA. Results suggest that utilizing current-day helicopter routes and implementing a LOA may prove beneficial for near-term low-density and low-tempo UAM operations. © 2019 IEEE.","air traffic control; communications; urban air mobility; workload"
"Siewert S., Sampigethaya K., Buchholz J., Rizor S.","Fail-Safe, Fail-Secure Experiments for Small UAS and UAM Traffic in Urban Airspace",2019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084752920&doi=10.1109%2fDASC43569.2019.9081710&partnerID=40&md5=c6c06ff86da32a2d8725c8d0651e6289","Millions of small Unmanned Aerial Systems (sUAS), or drones weighing less than 55 pounds, will fly in urban airspaces within a decade. This is in addition to goals for increased Urban Air Mobility (UAM): larger transportation UAS and piloted air vehicles, including air taxi service and innovative aviation designs to revolutionize transportation. A significant problem is the lack of current management systems for this extremely large volume of air traffic, composed of heterogeneous drone shapes, sizes, and onboard equipment capabilities, flying adjacent to larger UAM vehicles in spaces previously unoccupied by General Aviation (GA). Robust and resilient detection, identification, localization, and tracking of sUAS sharing UAM airspace is complicated by urban factors such as non-transmitting, non-cooperative drones. Exacerbating these challenges, current technological limitations and vulnerabilities in Global Positioning System (GPS), Automatic Dependent Surveillance-Broadcast (ADS-B), and Inertial Navigation Systems (INS) can pose safety and security threats. To streamline a vision of safe and secure sUAS-UAM shared airspace, we propose Drone Net, a UAS Traffic Management (UTM) network of multi-modal ground and flight instruments. Drone Net is an architecture fusing a network of passive visual and acoustic sensor nodes with active Radio Detection and Ranging (radar) and Light Detection and Ranging (lidar) sensing methods for UTM, designed for integration with existing Air Traffic Control (ATC) and future UAM systems. The purpose of the Drone Net system is to evaluate use of Electro-Optical/Infrared (EO/IR) and acoustic arrays networked within an urban UAS operating region such as uncontrolled Class-G and waiver-granted Class-D airspace. The Drone Net approach combines detection, tracking, and localization estimation from radar, ADS-B, and EO/IR such that the design is robust to sensor errors, sample loss, and spoofing or other types of attacks. The system experimental design allows for emulation of corrupted ADS-B, GPS, and INS data on our flight platform including capability to communicate with ground radar and EO/IR to recover from flight instrument major and minor malfunctions such that a Drone Net cooperative UAS can be engineered to be fail-safe and fail-secure. We hypothesize that the Drone Net network of rooftop sensors, shown below, provides this conceptualized fail-safe, fail-secure property based upon the combination of self-localization with backup and confirming data from the ground sensor network. Further, with ground-system sensor fusion as well as UTM flight plan and registration information fusion, the overall system can manage small UAS that are both compliant and non-compliant alongside GA and UAM more safely than a single mode like ADS-B alone. To test our hypothesis, we envision two experiments this year. First, a test to confirm that we can emulate ADS-B, GPS, and INS sensor data corruption, leading to recovery using backup flight (lidar, EO/IR) or ground (radar, EO/IR) data to safely land an ALTA6 or other test UAS. Second, a series of Sense-and-Avoid (SAA) experiments between our test UAS and a tethered aerial obstacle. In the future, we will use this experience with fail-safe, fail-secure methods and software to further test more advanced scenarios between multiple UAS. The network of Drone Net instruments in a local area as well as regional and more global cloud-based networks will allow for heterogeneous information fusion and algorithm development for multi-sensor drone detection, classification, and identification with more accuracy than a single database or sensor system. The latent power of the Drone Net project is in its open-design ground and flight sensor network with data sharing capability to improve data mining and machine learning over time for analysis and security applications. More concrete applications for Drone Net include UTM integration with ATC and UAM, but also airspace safety and security for campus and public venues in general. Herein, we will present our experimental design and current test data from Embry-Riddle Aeronautical University in collaboration with University of Colorado Boulder toward completing the open specification for ground and flight instruments. We would additionally like to invite others to participate in growing the network and the data available for UTM, UAM, and GA shared airspace research. © 2019 IEEE.","ADS-B; fail-safe; fail-secure; GPS; UAM; UAS; UTM"
"Katz S.M., Le Bihan A.-C., Kochenderfer M.J.","Learning an Urban Air Mobility Encounter Model from Expert Preferences",2019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084752216&doi=10.1109%2fDASC43569.2019.9081648&partnerID=40&md5=ba8575b5e05df77102c4f84e71100ac0","Airspace models have played an important role in the development and evaluation of aircraft collision avoidance systems for both manned and unmanned aircraft. As Urban Air Mobility (UAM) systems are being developed, we need new encounter models that are representative of their operational environment. Developing such models is challenging due to the lack of data on UAM behavior in the airspace. While previous encounter models for other aircraft types rely on large datasets to produce realistic trajectories, this paper presents an approach to encounter modeling that instead relies on expert knowledge. In particular, recent advances in preference-based learning are extended to tune an encounter model from expert preferences. The model takes the form of a stochastic policy for a Markov decision process (MDP) in which the reward function is learned from pairwise queries of a domain expert. We evaluate the performance of two querying methods that seek to maximize the information obtained from each query. Ultimately, we demonstrate a method for generating realistic encounter trajectories with only a few minutes of an expert's time. © 2019 IEEE.",
"Maxa J.A., Blaize R., Longuy S.","Security Challenges of Vehicle Recovery for Urban Air Mobility Contexts",2019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084750613&doi=10.1109%2fDASC43569.2019.9081808&partnerID=40&md5=9d13566b1180053d04fa16acc96e071c","Urban air mobility (UAM) is the set of people, processes and systems transporting passengers and goods in autonomous aircraft over metropolitan areas. This implies important safety and efficiency needs, and big deployment challenges. We will focus in this article on malicious threats in this sensitive environment. For example, an attacker might compromise the onboard systems of an unmanned aerial vehicle (UAV), with catastrophic consequences for passengers and people on the ground. It is hence important to design, implement, deploy, maintain and operate appropriate security mechanisms, to detect threats and mitigate or recover from compromises (e.g. safe emergency landing). This contributes to the high safety and performance requirements for passengers, public and infrastructure. Research around the security challenges for these air mobility operations is a recent topic, and many challenges are still to be resolved. We aim to contribute with a survey of possible attacks, an adversary model, and potential security solutions, along with a preliminary study for vehicle recovery. © 2019 IEEE.","intrusion detection system; recovery system; safety; security; UAM aircraft; UAVs"
"Bauranov A., Rakas J.","Urban air mobility and manned eVTOLs: Safety implications",2019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084749931&doi=10.1109%2fDASC43569.2019.9081685&partnerID=40&md5=2659a5933e6ad2a0e9545b56dd1f6892","New propulsion systems, artificial intelligence, sensor technology, and operational system autonomy are transforming the short to mid-range aviation industry. Electric vertical takeoff and landing (eVTOL) aircraft offer new possibilities for Urban Air Mobility (UAM). However, these developments will create operational issues and safety concerns, especially in the socalled transition period when these aircraft are expected to be manned by pilots, and assisted by onboard automation systems. In this transition period, different aircraft will have different systems for flying. Additionally, the type of flight control used during take-off and landing will often be different from the type of control used en route. In contrast to pilots on large commercial aircraft, eVTOL pilots will have available greater levels of automation, but will also incur greater variability in the type and scope of human control. How will this interaction between pilots and automation impact the safety of flight, especially in cases where the automation systems fail, and the pilot must assume full control? This paper explores the risks associated with manned eVTOLs, and the impact of automation system failures on pilot workload and flight safety by using Bayesian Belief Network. © 2019 IEEE.","Bayesian belief network; human factors; manned eVTOLs; safety"
"Glaab P., Wieland F., Santos M., Sharma R., Tamburro R., Lee P.U.","Simulating Fleet Noise for Notional UAM Vehicles and Operations in New York",2019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084742517&doi=10.1109%2fDASC43569.2019.9081670&partnerID=40&md5=f219b818d20872bdabdacfd648f749e5","This paper presents the results of systems-level simulations using Metrosim that were conducted for notional Urban Air Mobility (UAM)-style vehicles analyzed for two different scenarios for New York (NY). UAM is an aviation industry term for passenger or cargo-carrying air transportation services, which are often automated, operating in an urban/city environment. UAM-style vehicles are expected to use vertical takeoff and landing with fixed wing cruise flight. Metrosim is a metroplex-wide route and airport planning tool that can also be used in standalone mode as a simulation tool. The scenarios described and reported in this paper were used to evaluate a fleet noise prediction capability for this tool. The work was a collaborative effort between the National Aeronautics and Space Administration (NASA), Intelligent Automation, Inc (IAI), and the Port Authority of New York and New Jersey (PANYNJ). One scenario was designed to represent an expanded air-taxi operation from existing helipads around Manhattan to the major New York airports. The other case represented a farther term vision case with commuters using personal air vehicles to hub location just outside New York, with an air-taxi service running frequent connector trips to a few key locations inside Manhattan. For both scenarios, the trajectories created for the entire fleet were passed to the Aircraft Environmental Design Tool (AEDT) to generate Day-Night Level (DNL) noise contours for inspection. Without data for actual UAM vehicles available, surrogate AEDT empirical Noise-Power-Distance (NPD) tables used a similar sized current day helicopter as the Baseline, and a version of that same data linearly scaled as the first guess at possible UAM noise data. Details are provided for each of the two scenario configurations, and the output noise contours are presented for the Baseline and reduced noise DNL cases. © 2019 IEEE.",
